get_cosine_schedule_with_warmup,step,loss/train_step,pearson/train_step,epoch,val_loss,val_acc,train_loss,train_acc,test_loss,test_acc
,2649,0.1424281746149063,0.09623172134160995,0,,,,,,
,2699,0.32324808835983276,-0.003945732023566961,0,,,,,,
,2749,0.11792060732841492,0.03431500494480133,0,,,,,,
,2799,0.19265474379062653,0.09312312304973602,0,,,,,,
,2849,0.12615695595741272,0.017028776928782463,0,,,,,,
,2899,0.1063033938407898,0.10937020927667618,0,,,,,,
,2949,0.12463711202144623,0.015301580540835857,0,,,,,,
,2999,0.13451308012008667,0.0913599357008934,0,,,,,,
,3049,0.17410176992416382,0.06996525824069977,0,,,,,,
,3099,0.11251150071620941,0.06152820587158203,0,,,,,,
,3149,0.137522354722023,0.1668420433998108,0,,,,,,
,3199,0.25503790378570557,0.15956908464431763,0,,,,,,
,3249,0.17544621229171753,0.08471456170082092,0,,,,,,
,3299,0.3419552147388458,0.10267357528209686,0,,,,,,
,3349,0.0700596421957016,0.005684827920049429,0,,,,,,
,3399,0.1687692403793335,0.2107786238193512,0,,,,,,
,3449,0.10579817742109299,0.04783747345209122,0,,,,,,
,3499,0.0883236676454544,0.06277786940336227,0,,,,,,
,3549,0.23070859909057617,0.02686888538300991,0,,,,,,
,3599,0.19231800734996796,0.04350646212697029,0,,,,,,
,3649,0.12754559516906738,0.09424969553947449,0,,,,,,
,3699,0.11638401448726654,0.06521464139223099,0,,,,,,
,3749,0.11949032545089722,0.025378748774528503,0,,,,,,
,3799,0.23998604714870453,0.09994939714670181,0,,,,,,
,3849,0.33422937989234924,0.13131774961948395,0,,,,,,
,3899,0.22626832127571106,0.11199336498975754,0,,,,,,
,3949,0.235092893242836,0.23488524556159973,0,,,,,,
,3999,0.24056659638881683,0.07643058151006699,0,,,,,,
,4049,0.14408108592033386,0.03528635576367378,0,,,,,,
,4099,0.19913464784622192,0.08685234934091568,0,,,,,,
,4149,0.1964506059885025,0.030041517689824104,0,,,,,,
,4199,0.11543349176645279,0.11215518414974213,0,,,,,,
,4249,0.17392674088478088,0.15582533180713654,0,,,,,,
,4299,0.1178627610206604,0.0710396096110344,0,,,,,,
,4349,0.2539424002170563,0.06728781759738922,0,,,,,,
,4399,0.17159074544906616,0.007746128365397453,0,,,,,,
,4449,0.15882067382335663,0.05874602124094963,0,,,,,,
,4499,0.17988498508930206,0.04831501841545105,0,,,,,,
,4549,0.12254205346107483,0.09420770406723022,0,,,,,,
,4599,0.20758885145187378,0.0821053609251976,0,,,,,,
,4649,0.15360699594020844,0.15872900187969208,0,,,,,,
,4699,0.2719566524028778,0.1115875393152237,0,,,,,,
,4749,0.3231358528137207,0.18953873217105865,0,,,,,,
,4799,0.18594972789287567,0.15642032027244568,0,,,,,,
,4849,0.14617715775966644,0.06528725475072861,0,,,,,,
,4899,0.24937230348587036,0.10356590151786804,0,,,,,,
,4949,0.1352563351392746,0.07329010218381882,0,,,,,,
,4999,0.1696116328239441,0.06317432969808578,0,,,,,,
,5049,0.0930773913860321,0.04582950472831726,0,,,,,,
,5099,0.1380411982536316,0.09746159613132477,0,,,,,,
,5149,0.1754285991191864,0.05812070891261101,0,,,,,,
,5199,0.1982267200946808,0.11445073783397675,0,,,,,,
,5249,0.2246168851852417,0.10505712032318115,0,,,,,,
,5299,0.17614370584487915,0.09446772933006287,0,,,,,,
,5349,0.19183316826820374,0.09591788798570633,0,,,,,,
,5399,0.19488340616226196,0.06961424648761749,0,,,,,,
,5449,0.15392062067985535,0.11153820902109146,0,,,,,,
,5499,0.20775039494037628,0.11648117005825043,0,,,,,,
,5549,0.1447111964225769,0.06312671303749084,0,,,,,,
,5599,0.21124158799648285,0.09228084981441498,0,,,,,,
,5649,0.10056168586015701,0.09807372093200684,0,,,,,,
,5699,0.08708760142326355,0.14334796369075775,0,,,,,,
,5749,0.13427375257015228,0.09397272765636444,0,,,,,,
,5799,0.13394507765769958,0.08027039468288422,0,,,,,,
,5849,0.17873212695121765,0.08987623453140259,0,,,,,,
,5899,0.1500554382801056,0.07309174537658691,0,,,,,,
,5949,0.17638155817985535,0.17115968465805054,0,,,,,,
,5999,0.16551929712295532,0.10444746166467667,0,,,,,,
,6049,0.24026787281036377,0.18209828436374664,0,,,,,,
,6099,0.17715635895729065,0.12660647928714752,0,,,,,,
,6149,0.16186709702014923,0.13930562138557434,0,,,,,,
,6199,0.27532392740249634,0.19132807850837708,0,,,,,,
,6249,0.1935507357120514,0.16785293817520142,0,,,,,,
,6299,0.15764456987380981,0.0850595086812973,0,,,,,,
,6349,0.1701173186302185,0.13742169737815857,0,,,,,,
,6399,0.1323012411594391,0.0741080567240715,0,,,,,,
,6449,0.18820412456989288,0.06557447463274002,0,,,,,,
,6499,0.11762771010398865,0.16667422652244568,0,,,,,,
,6549,0.16017656028270721,0.10294533520936966,0,,,,,,
,6599,0.2678053379058838,0.14125141501426697,0,,,,,,
,6649,0.14377407729625702,0.08381958305835724,0,,,,,,
,6699,0.15427523851394653,0.19359852373600006,0,,,,,,
,6749,0.15701496601104736,0.12197913974523544,0,,,,,,
,6799,0.1320713758468628,0.054661959409713745,0,,,,,,
,6849,0.3016038239002228,0.049482543021440506,0,,,,,,
,6899,0.12847456336021423,0.11153093725442886,0,,,,,,
,6949,0.2505144774913788,0.19406156241893768,0,,,,,,
,6999,0.09588263928890228,0.05514075234532356,0,,,,,,
,7049,0.24009031057357788,0.12666243314743042,0,,,,,,
,7099,0.15098996460437775,0.11589226126670837,0,,,,,,
,7149,0.1782917082309723,0.10908941924571991,0,,,,,,
,7199,0.35088542103767395,0.1099235936999321,0,,,,,,
,7249,0.1484251767396927,0.06902263313531876,0,,,,,,
,7299,0.26882144808769226,0.1916007101535797,0,,,,,,
,7349,0.21705955266952515,0.164123997092247,0,,,,,,
,7399,0.19067560136318207,0.10278858989477158,0,,,,,,
,7449,0.18090733885765076,0.11033648252487183,0,,,,,,
,7499,0.1646595299243927,0.10180488228797913,0,,,,,,
,7549,0.15898892283439636,0.16036072373390198,0,,,,,,
,7599,0.14773230254650116,0.10352214425802231,0,,,,,,
,7649,0.2615167200565338,0.14144448935985565,0,,,,,,
,7699,0.23318594694137573,0.1522328108549118,0,,,,,,
,7749,0.10053368657827377,0.08756549656391144,0,,,,,,
,7799,0.24242281913757324,0.11099977791309357,0,,,,,,
,7849,0.11818815767765045,0.1359703093767166,0,,,,,,
,7899,0.10342713445425034,0.14587855339050293,0,,,,,,
,7949,0.1870470494031906,0.15865372121334076,0,,,,,,
,7999,0.1304468959569931,0.15542583167552948,0,,,,,,
,8049,0.2479122430086136,0.1711048036813736,0,,,,,,
,8099,0.11640089750289917,0.10456474870443344,0,,,,,,
,8149,0.21842023730278015,0.1428699791431427,0,,,,,,
,8199,0.21301105618476868,0.08386906236410141,0,,,,,,
,8249,0.18058088421821594,0.13873040676116943,0,,,,,,
,8299,0.1290922909975052,0.058782219886779785,0,,,,,,
,8349,0.29361391067504883,0.1681332290172577,0,,,,,,
,8399,0.22641782462596893,0.18348249793052673,0,,,,,,
,8449,0.21264728903770447,0.16395479440689087,0,,,,,,
,8499,0.20771107077598572,0.11711428314447403,0,,,,,,
,8549,0.11425245553255081,0.13868798315525055,0,,,,,,
,8599,0.15086118876934052,0.12206324934959412,0,,,,,,
,8649,0.22989243268966675,0.17286640405654907,0,,,,,,
,8699,0.13740301132202148,0.1799701601266861,0,,,,,,
,8749,0.15996722877025604,0.1356276571750641,0,,,,,,
,8799,0.23833109438419342,0.23009657859802246,0,,,,,,
,8849,0.12339085340499878,0.15842078626155853,0,,,,,,
,8899,0.1366550624370575,0.13504064083099365,0,,,,,,
,8949,0.1709045022726059,0.26018455624580383,0,,,,,,
,8999,0.10642385482788086,0.1713877022266388,0,,,,,,
,9049,0.17737823724746704,0.09770229458808899,0,,,,,,
,9099,0.12951108813285828,0.20591288805007935,0,,,,,,
,9149,0.2020985633134842,0.16638171672821045,0,,,,,,
,9199,0.15112587809562683,0.09650137275457382,0,,,,,,
,9249,0.15246844291687012,0.17923159897327423,0,,,,,,
,9299,0.23185613751411438,0.2095710188150406,0,,,,,,
,9349,0.18638548254966736,0.211898535490036,0,,,,,,
,9399,0.25008779764175415,0.19711340963840485,0,,,,,,
,9449,0.14506524801254272,0.3006037175655365,0,,,,,,
,9499,0.18774189054965973,0.18439552187919617,0,,,,,,
,9549,0.1556391417980194,0.14128011465072632,0,,,,,,
,9599,0.22994431853294373,0.22076092660427094,0,,,,,,
,9649,0.11054070293903351,0.19511403143405914,0,,,,,,
,9699,0.0948973298072815,0.2301010638475418,0,,,,,,
,9749,0.1397905945777893,0.1254701167345047,0,,,,,,
,9799,0.07858525961637497,0.178949773311615,0,,,,,,
,9849,0.2633157968521118,0.209931418299675,0,,,,,,
,9899,0.15903179347515106,0.1882549226284027,0,,,,,,
,9949,0.6004785299301147,0.5149295330047607,0,,,,,,
,9999,0.17517955601215363,0.1656854748725891,0,,,,,,
,10049,0.22068694233894348,0.203675776720047,0,,,,,,
,10099,0.11872392892837524,0.21920736134052277,0,,,,,,
,10149,0.23691922426223755,0.17116667330265045,0,,,,,,
,10199,0.1678522378206253,0.1855667382478714,0,,,,,,
,10249,0.16513754427433014,0.27821671962738037,0,,,,,,
,10299,0.24257294833660126,0.2684441804885864,0,,,,,,
,10349,0.1580398976802826,0.18423481285572052,0,,,,,,
,10399,0.20358377695083618,0.18817006051540375,0,,,,,,
,10449,0.2194126844406128,0.20852425694465637,0,,,,,,
,10499,0.19914688169956207,0.17784549295902252,0,,,,,,
,10549,0.12609004974365234,0.19676363468170166,0,,,,,,
,10599,0.32296332716941833,0.21718114614486694,0,,,,,,
,10649,0.23010662198066711,0.2176344096660614,0,,,,,,
,10699,0.1956767439842224,0.24441690742969513,0,,,,,,
,10749,0.22259484231472015,0.2675967216491699,0,,,,,,
,10799,0.07249476760625839,0.21026022732257843,0,,,,,,
,10849,0.20697268843650818,0.20853804051876068,0,,,,,,
,10899,0.44758838415145874,0.5083834528923035,0,,,,,,
,10949,0.09913833439350128,0.17521581053733826,0,,,,,,
,10999,0.12812946736812592,0.13226425647735596,0,,,,,,
,11049,0.3505460023880005,0.5660156011581421,0,,,,,,
,11099,0.1370100975036621,0.25389331579208374,0,,,,,,
,11149,0.17303982377052307,0.24817204475402832,0,,,,,,
,11199,0.5733694434165955,0.3491401970386505,0,,,,,,
,11249,0.19625142216682434,0.22401659190654755,0,,,,,,
,11299,0.18133880198001862,0.2697369456291199,0,,,,,,
,11349,0.23958690464496613,0.3078301250934601,0,,,,,,
,11399,0.21000313758850098,0.3488257825374603,0,,,,,,
,11449,0.12294094264507294,0.25250184535980225,0,,,,,,
,11499,0.13254804909229279,0.27166542410850525,0,,,,,,
,11549,0.24239253997802734,0.3776840567588806,0,,,,,,
,11599,0.1309293657541275,0.23925496637821198,0,,,,,,
,11649,0.09438019245862961,0.17587479948997498,0,,,,,,
,11699,0.1460663080215454,0.2612479627132416,0,,,,,,
,11749,0.1896703839302063,0.2783679962158203,0,,,,,,
,11799,0.3314490020275116,0.21584461629390717,0,,,,,,
,11849,0.1457216441631317,0.24930278956890106,0,,,,,,
,11899,0.19237062335014343,0.2876700460910797,0,,,,,,
,11949,0.18818399310112,0.24765129387378693,0,,,,,,
,11999,0.21597382426261902,0.2292587161064148,0,,,,,,
,12049,0.18307581543922424,0.266396164894104,0,,,,,,
,12099,0.10638202726840973,0.18550965189933777,0,,,,,,
,12149,0.20522066950798035,0.3105742633342743,0,,,,,,
,12199,0.08501731604337692,0.211711585521698,0,,,,,,
,12249,0.1729666292667389,0.2992994785308838,0,,,,,,
,12299,0.1336197704076767,0.2940238118171692,0,,,,,,
,12349,0.16607849299907684,0.2302786111831665,0,,,,,,
,12399,0.24854743480682373,0.3027806282043457,0,,,,,,
,12449,0.1813184767961502,0.32407838106155396,0,,,,,,
,12499,0.10804417729377747,0.22571831941604614,0,,,,,,
,12549,0.10923118144273758,0.2549167573451996,0,,,,,,
,12599,0.12245922535657883,0.23137125372886658,0,,,,,,
,12649,0.106962651014328,0.22185303270816803,0,,,,,,
,12699,0.09742700308561325,0.2071019411087036,0,,,,,,
,12749,0.18693086504936218,0.2648909389972687,0,,,,,,
,12799,0.11186201870441437,0.27033481001853943,0,,,,,,
,12849,0.15255206823349,0.25370070338249207,0,,,,,,
,12899,0.1811046302318573,0.3514997959136963,0,,,,,,
,12949,0.21813137829303741,0.24775269627571106,0,,,,,,
,12999,0.0846673771739006,0.2350553423166275,0,,,,,,
,13049,0.16782861948013306,0.3102624714374542,0,,,,,,
,13099,0.17711898684501648,0.28769102692604065,0,,,,,,
,13149,0.15747681260108948,0.26240819692611694,0,,,,,,
,13199,0.2345414012670517,0.3004913628101349,0,,,,,,
,13249,0.1639060378074646,0.3010365962982178,0,,,,,,
,13299,0.18220660090446472,0.31600961089134216,0,,,,,,
,13349,0.17932190001010895,0.26591959595680237,0,,,,,,
,13399,0.13270655274391174,0.2690950632095337,0,,,,,,
,13449,0.17715132236480713,0.2824057340621948,0,,,,,,
,13499,0.1699657291173935,0.3158137798309326,0,,,,,,
,13549,0.21961690485477448,0.35971879959106445,0,,,,,,
,13599,0.19284284114837646,0.3099295198917389,0,,,,,,
,13649,0.15722118318080902,0.3329559862613678,0,,,,,,
,13699,0.11813703179359436,0.3192194104194641,0,,,,,,
,13749,0.13964879512786865,0.28651726245880127,0,,,,,,
,13799,0.4598294496536255,0.5862141251564026,0,,,,,,
,13849,0.21317045390605927,0.36381644010543823,0,,,,,,
,13899,0.2126334011554718,0.3169945478439331,0,,,,,,
,13949,0.2740819752216339,0.353558748960495,0,,,,,,
,13999,0.14910519123077393,0.28115424513816833,0,,,,,,
,14049,0.29161691665649414,0.3019915521144867,0,,,,,,
,14099,0.1278374195098877,0.35059747099876404,0,,,,,,
,14149,0.2142513245344162,0.3238900601863861,0,,,,,,
,14199,0.14918579161167145,0.33547618985176086,0,,,,,,
,14249,0.10147158801555634,0.3254256546497345,0,,,,,,
,14299,0.1572660654783249,0.3895244598388672,0,,,,,,
,14349,0.10305123031139374,0.29375511407852173,0,,,,,,
,14399,0.14619308710098267,0.34338629245758057,0,,,,,,
,14449,0.18303120136260986,0.2469688355922699,0,,,,,,
,14499,0.1766979992389679,0.3304940462112427,0,,,,,,
,14549,0.13121089339256287,0.2656433880329132,0,,,,,,
,14599,0.07822974026203156,0.249362051486969,0,,,,,,
,14649,0.10871519893407822,0.26590755581855774,0,,,,,,
,14699,0.13137835264205933,0.2627285420894623,0,,,,,,
,14749,0.2566618323326111,0.42410266399383545,0,,,,,,
,14799,0.17493051290512085,0.3018118143081665,0,,,,,,
,14849,0.17554877698421478,0.30138927698135376,0,,,,,,
,14899,0.10000190138816833,0.2962898313999176,0,,,,,,
,14949,0.15810254216194153,0.29428085684776306,0,,,,,,
,14999,0.10153016448020935,0.36936771869659424,0,,,,,,
,15049,0.10584050416946411,0.33433669805526733,0,,,,,,
,15099,0.13269907236099243,0.3302956521511078,0,,,,,,
,15149,0.1778440773487091,0.3022834360599518,0,,,,,,
,15199,0.429699182510376,0.4464830458164215,0,,,,,,
,15249,0.1848049759864807,0.38668063282966614,0,,,,,,
,15299,0.19830825924873352,0.37048205733299255,0,,,,,,
,15349,0.13863161206245422,0.41434022784233093,0,,,,,,
,15399,0.20159567892551422,0.3761652112007141,0,,,,,,
,15449,0.05795382335782051,0.15106438100337982,0,,,,,,
,15499,0.20877714455127716,0.2997049391269684,0,,,,,,
,15549,0.12851087749004364,0.30887481570243835,0,,,,,,
,15599,0.14076495170593262,0.374368280172348,0,,,,,,
,15649,0.19409187138080597,0.35719385743141174,0,,,,,,
,15699,0.13858893513679504,0.2853773832321167,0,,,,,,
,15749,0.13631200790405273,0.3682345151901245,0,,,,,,
,15799,0.11448170244693756,0.29256755113601685,0,,,,,,
,15849,0.08823632448911667,0.34747037291526794,0,,,,,,
,15899,0.22263549268245697,0.3025732636451721,0,,,,,,
,15949,0.1929115653038025,0.31129080057144165,0,,,,,,
,15999,0.11423434317111969,0.26245856285095215,0,,,,,,
,16049,0.17876949906349182,0.3093480169773102,0,,,,,,
,16099,0.23768845200538635,0.43788477778434753,0,,,,,,
,16149,0.13026706874370575,0.26864784955978394,0,,,,,,
,16199,0.09562292695045471,0.4163665175437927,0,,,,,,
,16249,0.16427332162857056,0.35897308588027954,0,,,,,,
,16299,0.14233987033367157,0.3973032832145691,0,,,,,,
,16349,0.13515008985996246,0.3436174690723419,0,,,,,,
,16399,0.19011980295181274,0.3968302607536316,0,,,,,,
,16449,0.17260468006134033,0.2924192249774933,0,,,,,,
,16499,0.18477937579154968,0.2473820298910141,0,,,,,,
,16549,0.16315777599811554,0.3640081584453583,0,,,,,,
,16599,0.20970751345157623,0.3890126347541809,0,,,,,,
,16649,0.11285211145877838,0.22696885466575623,0,,,,,,
,16699,0.14250674843788147,0.4082168638706207,0,,,,,,
,16749,0.12614133954048157,0.34584352374076843,0,,,,,,
,16799,0.15928521752357483,0.2997283935546875,0,,,,,,
,16849,0.15576186776161194,0.4050249457359314,0,,,,,,
,16899,0.14686423540115356,0.30576807260513306,0,,,,,,
,16949,0.08788241446018219,0.32397371530532837,0,,,,,,
,16999,0.16989877820014954,0.35186100006103516,0,,,,,,
,17049,0.20293401181697845,0.35488563776016235,0,,,,,,
,17099,0.1462818831205368,0.3152143657207489,0,,,,,,
,17149,0.16788899898529053,0.30737972259521484,0,,,,,,
,17199,0.15075379610061646,0.33906686305999756,0,,,,,,
,17249,0.1389595866203308,0.3224015533924103,0,,,,,,
,17299,0.09447526186704636,0.3300010859966278,0,,,,,,
,17349,0.17676785588264465,0.3440234065055847,0,,,,,,
,17399,0.09264345467090607,0.4282579720020294,0,,,,,,
,17449,0.12925437092781067,0.33000898361206055,0,,,,,,
,17499,0.18954679369926453,0.38537946343421936,0,,,,,,
,17549,0.12184539437294006,0.459165096282959,0,,,,,,
,17599,0.18418261408805847,0.2698150873184204,0,,,,,,
,17649,0.24225133657455444,0.2778005301952362,0,,,,,,
,17699,0.11065719276666641,0.3444259464740753,0,,,,,,
,17749,0.1585375964641571,0.49216973781585693,0,,,,,,
,17799,0.10902795195579529,0.33839547634124756,0,,,,,,
,17849,0.17554673552513123,0.3837798535823822,0,,,,,,
,17899,0.12419059872627258,0.33407294750213623,0,,,,,,
,17949,0.12706074118614197,0.36911168694496155,0,,,,,,
,17999,0.26038509607315063,0.40542030334472656,0,,,,,,
,18049,0.1365443468093872,0.40627366304397583,0,,,,,,
,18099,0.14041657745838165,0.34301090240478516,0,,,,,,
,18149,0.14165039360523224,0.335715651512146,0,,,,,,
,18199,0.1097918152809143,0.4166133403778076,0,,,,,,
,18249,0.17908728122711182,0.41682881116867065,0,,,,,,
,18299,0.11637391149997711,0.40689465403556824,0,,,,,,
,18349,0.19477075338363647,0.6716414093971252,0,,,,,,
,18399,0.14919409155845642,0.41198650002479553,0,,,,,,
,18449,0.13836723566055298,0.3781518340110779,0,,,,,,
,18499,0.07154567539691925,0.2909885048866272,0,,,,,,
,18549,0.12884922325611115,0.2858758866786957,0,,,,,,
,18599,0.13365405797958374,0.4251943528652191,0,,,,,,
,18649,0.1776878535747528,0.5150840282440186,0,,,,,,
,18699,0.1660347282886505,0.33365535736083984,0,,,,,,
,18749,0.14965571463108063,0.43782877922058105,0,,,,,,
,18799,0.11778799444437027,0.38778156042099,0,,,,,,
,18849,0.15574529767036438,0.3458263576030731,0,,,,,,
,18899,0.16981881856918335,0.40924403071403503,0,,,,,,
,18949,0.184389129281044,0.4030294120311737,0,,,,,,
,18999,0.11962591111660004,0.46801185607910156,0,,,,,,
,19049,0.09926906228065491,0.38977333903312683,0,,,,,,
,19099,0.10765598714351654,0.45720574259757996,0,,,,,,
,19149,0.17425185441970825,0.3463781476020813,0,,,,,,
,19150,,,0,0.1158544272184372,0.35888680815696716,,,,
,19150,,,0,,,0.18547342717647552,0.1989622861146927,,
9.998790217663563e-06,19151,,,,,,,,,
,19199,0.10822253674268723,0.3701232075691223,1,,,,,,
,19249,0.14416781067848206,0.4961325526237488,1,,,,,,
,19299,0.13257037103176117,0.39009854197502136,1,,,,,,
,19349,0.12067248672246933,0.4004769027233124,1,,,,,,
,19399,0.10454021394252777,0.3720894157886505,1,,,,,,
,19449,0.09093441069126129,0.37162214517593384,1,,,,,,
,19499,0.24259045720100403,0.4051903784275055,1,,,,,,
,19549,0.1316429227590561,0.40232548117637634,1,,,,,,
,19599,0.12776753306388855,0.3617038428783417,1,,,,,,
,19649,0.10609371215105057,0.3737640380859375,1,,,,,,
,19699,0.27491241693496704,0.8108543157577515,1,,,,,,
,19749,0.16164244711399078,0.4393017590045929,1,,,,,,
,19799,0.13599561154842377,0.38487309217453003,1,,,,,,
,19849,0.10536916553974152,0.3733205795288086,1,,,,,,
,19899,0.14830127358436584,0.37334030866622925,1,,,,,,
,19949,0.11539454758167267,0.40474534034729004,1,,,,,,
,19999,0.11886604875326157,0.3802378177642822,1,,,,,,
,20049,0.11750312149524689,0.3061852753162384,1,,,,,,
,20099,0.18456946313381195,0.41723233461380005,1,,,,,,
,20149,0.13144664466381073,0.3475649058818817,1,,,,,,
,20199,0.19672754406929016,0.4209686815738678,1,,,,,,
,20249,0.16283726692199707,0.39783912897109985,1,,,,,,
,20299,0.19918563961982727,0.4996761083602905,1,,,,,,
,20349,0.08541016280651093,0.35162660479545593,1,,,,,,
,20399,0.16125497221946716,0.34460294246673584,1,,,,,,
,20449,0.13757647573947906,0.40148231387138367,1,,,,,,
,20499,0.1344572901725769,0.4648810625076294,1,,,,,,
,20549,0.12178844213485718,0.3399606943130493,1,,,,,,
,20599,0.1909816414117813,0.32446563243865967,1,,,,,,
,20649,0.33159375190734863,0.42286747694015503,1,,,,,,
,20699,0.1444951295852661,0.37900757789611816,1,,,,,,
,20749,0.12535586953163147,0.36073553562164307,1,,,,,,
,20799,0.11282775551080704,0.42369332909584045,1,,,,,,
,20849,0.1346413940191269,0.4450235366821289,1,,,,,,
,20899,0.12196852266788483,0.45404112339019775,1,,,,,,
,20949,0.21464258432388306,0.454764723777771,1,,,,,,
,20999,0.16314542293548584,0.40197527408599854,1,,,,,,
,21049,0.16754981875419617,0.5085701942443848,1,,,,,,
,21099,0.14495980739593506,0.43573659658432007,1,,,,,,
,21149,0.0984899252653122,0.3744565546512604,1,,,,,,
,21199,0.09711732715368271,0.46863535046577454,1,,,,,,
,21249,0.09892158955335617,0.3984287679195404,1,,,,,,
,21299,0.19549570977687836,0.4663757383823395,1,,,,,,
,21349,0.17948035895824432,0.791662871837616,1,,,,,,
,21399,0.21337023377418518,0.41211408376693726,1,,,,,,
,21449,0.13133980333805084,0.4503088593482971,1,,,,,,
,21499,0.10715653002262115,0.42113539576530457,1,,,,,,
,21549,0.08513104915618896,0.34954333305358887,1,,,,,,
,21599,0.1461905986070633,0.3668695092201233,1,,,,,,
,21649,0.14178746938705444,0.38173961639404297,1,,,,,,
,21699,0.19689017534255981,0.4144643247127533,1,,,,,,
,21749,0.179521381855011,0.40703731775283813,1,,,,,,
,21799,0.1305558681488037,0.3727934658527374,1,,,,,,
,21849,0.19031918048858643,0.444083571434021,1,,,,,,
,21899,0.19716927409172058,0.4605724513530731,1,,,,,,
,21949,0.1454055905342102,0.44681689143180847,1,,,,,,
,21999,0.12287580966949463,0.4020000398159027,1,,,,,,
,22049,0.09409689903259277,0.384826123714447,1,,,,,,
,22099,0.13894477486610413,0.3615467846393585,1,,,,,,
,22149,0.14203029870986938,0.47749897837638855,1,,,,,,
,22199,0.1488223671913147,0.4859306812286377,1,,,,,,
,22249,0.0857783704996109,0.33137473464012146,1,,,,,,
,22299,0.1134946420788765,0.379787802696228,1,,,,,,
,22349,0.1297920048236847,0.44758570194244385,1,,,,,,
,22399,0.14309218525886536,0.4200650751590729,1,,,,,,
,22449,0.10957934707403183,0.3762703537940979,1,,,,,,
,22499,0.12738561630249023,0.39140617847442627,1,,,,,,
,22549,0.13082069158554077,0.41154125332832336,1,,,,,,
,22599,0.17582733929157257,0.45480281114578247,1,,,,,,
,22649,0.11794394254684448,0.4319664537906647,1,,,,,,
,22699,0.16905274987220764,0.46695035696029663,1,,,,,,
,22749,0.1550288051366806,0.39424365758895874,1,,,,,,
,22799,0.13822604715824127,0.40405815839767456,1,,,,,,
,22849,0.1744760274887085,0.4508834481239319,1,,,,,,
,22899,0.13868966698646545,0.4202529191970825,1,,,,,,
,22949,0.11254426836967468,0.573661744594574,1,,,,,,
